Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,1,0,247.778,11.665,0.021,0.664,18
1.20E-35,1,0,208.437,19.033,0.045,0.66,40
0.0617878,0.938212,0,44.841,8.428,0.159,0.189,46
0.477686,0.522314,0,31.742,5.201,0.141,0.289,21
0.993481,0.00651864,0,25.687,5.678,0.204,0.316,28
0.971088,0.0289121,0,24.142,4.382,0.142,0.348,46
0.998527,0.00147264,0,22.387,5.502,0.215,0.274,21
0,1,1,494.895,57.233,0.075,0.33,124
0.912347,0.087653,0,37.353,8.485,0.205,0.204,55
0.852301,0.147699,0,34.99,7.022,0.184,0.329,47
0.987749,0.0122507,0,32.172,7.862,0.217,0.185,57
0.982075,0.0179251,0,29.843,6.844,0.204,0.204,46
0.978835,0.0211652,0,29.552,6.42,0.192,0.304,34
0.974505,0.025495,0,28.082,5.96,0.188,0.252,37
0.998205,0.00179469,0,27.13,7.067,0.24,0.201,53
0.992195,0.00780504,0,25.479,5.678,0.205,0.229,55
0.984029,0.0159713,0,22.943,4.598,0.182,0.2,42
0.908141,0.0918586,0,22.687,3.518,0.147,0.214,50
0.996676,0.00332356,0,22.274,5.056,0.214,0.232,37
0.997951,0.00204941,0,21.248,4.916,0.215,0.253,35
0.988739,0.0112613,0,20.42,3.917,0.165,0.235,34
3.68E-20,1,0,141.214,17.623,0.069,0.266,65
0.99491,0.00508957,0,32.364,8.323,0.242,0.199,46
0.970814,0.0291865,0,28.727,6.161,0.189,0.226,44
0.990784,0.00921629,0,25.761,5.714,0.207,0.244,27
0.997101,0.00289948,0,25.562,6.258,0.221,0.238,36
0.999222,0.000778254,0,25.516,6.827,0.247,0.267,29
0.993323,0.0066773,0,24.668,5.583,0.21,0.191,54
0.995518,0.00448174,0,24.276,5.573,0.206,0.264,24
0.968155,0.0318445,0,23.726,4.529,0.167,0.204,39
0.998769,0.00123067,0,23.617,5.985,0.233,0.264,21
0.998128,0.00187178,0,22.452,5.41,0.215,0.25,35
0.99894,0.00106036,0,22.086,5.556,0.22,0.256,41
0.997554,0.00244637,0,22.025,5.125,0.206,0.276,16
0.981291,0.0187095,0,21.949,3.974,0.159,0.302,32
0.997173,0.00282675,0,21.236,4.899,0.196,0.241,23
0.934054,0.065946,0,20.347,3.002,0.123,0.235,38
0,1,1,888.728,41.516,0.014,0.847,42
0,1,1,631.689,38.385,0.031,0.582,33
0.836125,0.163875,0,28.018,4.893,0.128,0.285,50
0,1,1,433.153,26.642,0.023,0.735,40
0.922336,0.0776638,0,46.41,11.621,0.23,0.226,46
0.968648,0.031352,0,35.062,8.262,0.221,0.203,49
0.961245,0.0387549,0,30.752,6.762,0.194,0.173,70
0.963233,0.0367668,0,25.978,5.083,0.175,0.257,23
0.987407,0.0125925,0,25.442,5.53,0.191,0.208,51
0.986587,0.0134132,0,23.848,4.749,0.177,0.304,33
0.977236,0.022764,0,22.963,4.326,0.161,0.24,55
0.995275,0.00472503,0,22.259,4.794,0.187,0.304,24
0.991296,0.0087037,0,22.24,4.515,0.182,0.286,20
0.999535,0.000464763,0,21.752,5.798,0.248,0.236,56
0.989331,0.0106693,0,20.976,4.009,0.176,0.263,31
3.06E-37,1,1,212.048,18.863,0.045,0.425,41
0.285303,0.714697,0,37.456,6.715,0.159,0.218,67
0.850684,0.149316,0,34.506,7.242,0.187,0.178,68
0.996364,0.00363635,0,25.101,6.042,0.213,0.228,33
0.998505,0.00149491,0,24.598,6.266,0.239,0.22,39
0.99843,0.00156976,0,22.963,5.556,0.229,0.273,33
0,1,1,619.13,43.657,0.029,0.574,60
0.457606,0.542394,0,43.798,9.31,0.2,0.21,45
0.346144,0.653856,0,41.089,8.226,0.178,0.179,61
0.714118,0.285882,0,37.719,7.816,0.185,0.233,41
0.989685,0.0103147,0,31.675,7.56,0.217,0.274,40
0.811332,0.188668,0,30.049,5.473,0.169,0.252,29
0.97831,0.0216897,0,26.765,5.649,0.188,0.238,33
0.984154,0.015846,0,25.169,5.211,0.188,0.256,34
0.98779,0.0122103,0,24.38,4.988,0.196,0.293,16
0.981286,0.0187143,0,23.197,4.459,0.161,0.262,55
0.952529,0.0474708,0,22.857,3.847,0.156,0.264,35
0.970783,0.0292173,0,22.412,4.1,0.161,0.214,43
0.998314,0.00168548,0,20.815,4.957,0.222,0.227,26
0,1,1,374.951,43.411,0.078,0.272,119
0,1,1,351.782,20.492,0.022,0.76,29
3.30E-38,1,0,206.195,15.458,0.025,0.47,22
0.977602,0.0223979,0,26.782,5.645,0.193,0.214,45
0.996196,0.00380375,0,23.803,5.583,0.217,0.199,45
0.993719,0.00628108,0,20.837,4.151,0.171,0.317,26
0.301197,0.698803,0,41.713,8.247,0.173,0.206,66
0.99473,0.00526964,0,33.677,8.769,0.238,0.187,64
0.806499,0.193501,0,31.832,6.214,0.161,0.209,46
0.891086,0.108914,0,31.469,6.414,0.17,0.218,46
0.967282,0.0327177,0,29.71,6.409,0.2,0.208,53
0.518826,0.481174,0,29.317,4.694,0.126,0.218,36
0.909052,0.0909476,0,28.682,5.59,0.172,0.192,53
0.993555,0.00644538,0,27.354,6.429,0.222,0.223,44
0.996735,0.00326453,0,26.547,6.536,0.226,0.208,57
0.997116,0.0028842,0,24.857,6.062,0.221,0.225,33
0.962081,0.0379185,0,24.237,4.446,0.157,0.271,37
0.976467,0.0235328,0,23.717,4.404,0.173,0.313,17
0.99384,0.00616015,0,22.945,4.894,0.192,0.296,19
0.958688,0.0413117,0,20.626,3.234,0.14,0.259,37
0.736089,0.263911,0,37.244,7.807,0.184,0.176,69
0.968718,0.0312823,0,29.516,6.432,0.195,0.207,43
0.957371,0.042629,0,27.696,5.441,0.171,0.319,18
0.966069,0.0339309,0,26.161,5.13,0.176,0.267,32
0.998341,0.00165876,0,23.954,5.929,0.233,0.231,51
0.997345,0.00265501,0,22.951,5.387,0.218,0.245,32
0,1,1,920.965,30.177,0.012,0.787,40
0.4143,0.5857,0,47.327,10.398,0.202,0.233,39
0.00716248,0.992837,0,41.401,5.813,0.112,0.291,39
0.970272,0.0297277,0,25.146,4.924,0.181,0.219,48
0.997351,0.0026494,0,23.03,5.406,0.223,0.241,31
0.997417,0.00258328,0,22.78,5.312,0.216,0.262,28
0.997667,0.002333,0,20.074,4.492,0.201,0.261,28
0,1,1,730.161,33.42,0.018,0.804,60
0.156345,0.843655,0,47.23,9.719,0.177,0.208,54
0.998275,0.001725,0,27.227,7.084,0.239,0.243,27
0.996915,0.00308548,0,26.151,6.31,0.22,0.26,52
0.916823,0.0831768,0,25.754,4.562,0.162,0.245,31
0.996924,0.00307595,0,25.084,5.972,0.222,0.261,36
0.998976,0.00102429,0,21.405,5.35,0.229,0.234,43
0.99499,0.00500997,0,21.34,4.58,0.198,0.229,34
0,1,0,422.985,21.931,0.034,0.541,40
0.00103626,0.998964,0,50.003,7.826,0.137,0.211,42
0.842135,0.157865,0,37.987,8.068,0.166,0.345,53
0.997024,0.00297607,0,33.401,8.914,0.25,0.202,61
0.981876,0.0181241,0,31.298,7.247,0.216,0.22,44
0.9985,0.00150024,0,30.271,8.255,0.25,0.215,36
0.995979,0.00402135,0,28.154,6.945,0.227,0.253,24
0.993733,0.00626743,0,21.282,4.235,0.176,0.328,30
0.999141,0.000858478,0,20.968,5.316,0.231,0.245,25
0.997879,0.00212063,0,20.64,4.597,0.203,0.278,54
0,1,0,369.344,32.137,0.038,0.75,32
0.998053,0.00194736,0,22.545,5.43,0.224,0.218,48
0.96988,0.0301198,0,20.406,3.285,0.126,0.298,42
0,1,0,228.049,16.364,0.031,0.479,40
3.67E-11,1,0,101.403,14.776,0.104,0.581,47
0.88642,0.11358,0,30.681,6.096,0.176,0.217,40
0.983622,0.0163781,0,27.57,5.951,0.204,0.255,38
0.998366,0.00163438,0,21.161,5.069,0.218,0.226,42
0.990801,0.00919871,0,21.031,3.854,0.14,0.411,25
0.999014,0.000986265,0,20.052,4.831,0.228,0.273,25
0,1,1,365.653,33.466,0.053,0.416,68
1.56E-09,1,1,106.175,19.579,0.166,0.197,67
0.853703,0.146297,0,43.492,10.342,0.211,0.188,56
0.94757,0.0524298,0,42.349,10.449,0.231,0.215,48
0.942222,0.0577779,0,39.211,9.396,0.214,0.213,39
0.991651,0.00834914,0,31.793,7.861,0.232,0.193,55
0.779489,0.220511,0,30.607,5.587,0.163,0.239,41
0.780641,0.219359,0,28.274,4.804,0.156,0.225,52
0.946518,0.0534818,0,27.188,5.275,0.169,0.27,21
0.976981,0.023019,0,26.34,5.472,0.193,0.204,54
0.997686,0.0023142,0,23.659,5.72,0.225,0.212,53
0.998339,0.00166133,0,22.542,5.455,0.226,0.249,36
0.968578,0.0314216,0,21.341,3.691,0.143,0.253,29
0.995479,0.0045207,0,21.065,4.457,0.194,0.27,27
0,1,1,613.664,29.964,0.022,0.581,39
0,1,1,396.953,22.991,0.025,0.577,38
0.982449,0.0175508,0,33.341,8.039,0.221,0.175,66
0.997139,0.00286122,0,25.436,6.26,0.218,0.232,35
0.9841,0.0159004,0,24.607,5.09,0.181,0.217,58
0.870197,0.129803,0,24.077,3.833,0.131,0.224,50
0.983998,0.0160019,0,23.179,4.554,0.18,0.25,35
0.982047,0.0179528,0,22.256,4.321,0.159,0.229,39
0.99875,0.00125002,0,20.828,5.066,0.216,0.251,35
