Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
8.57E-15,1,1,97.326,10.867,0.097,0.209,72
0.570274,0.429726,0,40.614,7.312,0.171,0.13,94
0.981775,0.0182247,0,20.759,3.609,0.14,0.182,36
0.0433867,0.956613,1,41.196,5.868,0.121,0.168,84
4.96E-17,1,1,128.827,18.706,0.119,0.195,127
0.430718,0.569282,1,24.904,2.509,0.088,0.227,40
4.98E-06,0.999995,1,68.682,9.665,0.113,0.182,131
0.943376,0.0566238,0,46.5,10.402,0.207,0.119,118
0.870409,0.129591,0,30.36,5,0.148,0.136,72
7.26E-26,1,1,162.126,20.302,0.092,0.203,108
0.999054,0.0009458,0,20.078,4.631,0.194,0.203,42
0.991886,0.00811366,0,32.87,6.206,0.165,0.123,115
0.993572,0.00642843,0,33.259,6.571,0.18,0.12,112
0.992729,0.00727138,0,20.01,2.909,0.126,0.164,64
3.83E-08,1,1,58.933,5.069,0.06,0.31,56
0.994453,0.00554745,0,29.839,6.381,0.191,0.167,77
0.603092,0.396908,0,25.966,3.42,0.112,0.184,41
0,1,1,371.94,50.096,0.114,0.163,165
3.13E-30,1,1,206.237,31.011,0.122,0.168,147
0.999884,0.000116458,0,21.284,4.186,0.179,0.117,110
0.99628,0.00371991,0,20.757,3.986,0.161,0.188,49
2.67E-18,1,1,136.005,20.716,0.139,0.145,108
0.967811,0.0321894,0,22.706,3.759,0.149,0.199,40
0.953219,0.0467809,1,25.958,4.075,0.132,0.176,65
0.602235,0.397765,1,30.495,4.287,0.109,0.213,65
0,1,1,254.785,18.725,0.052,0.302,86
6.69E-27,1,1,163.39,19.356,0.077,0.196,108
0.581582,0.418418,1,42.18,8.097,0.16,0.183,89
0.999871,0.000129137,0,22.906,5.238,0.206,0.155,92
0.00384939,0.996151,1,44.711,6.471,0.127,0.17,65
0.994501,0.00549892,0,36.021,7.917,0.2,0.13,107
0.999976,2.40E-05,0,21.602,5.275,0.229,0.166,100
0.833739,0.166261,0,29.735,4.269,0.123,0.24,72
0.0291386,0.970861,1,51.478,7.244,0.106,0.176,153
2.74E-08,1,1,71.225,8.405,0.078,0.198,107
