Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,1,1,513.318,47.684,0.05,0.617,16
0.621218,0.378782,0,43.49,8.478,0.175,0.514,6
0.99041,0.00959009,0,26.624,5.931,0.204,0.456,5
0.987035,0.0129646,0,26.296,5.323,0.179,0.47,5
0.958787,0.0412133,0,26.213,3.767,0.117,0.48,5
0.974665,0.0253349,0,25.817,4.562,0.164,0.543,4
0.989834,0.0101657,0,25.372,4.542,0.169,0.415,6
0.988782,0.0112185,0,25.358,5.008,0.179,0.465,5
0.990282,0.00971782,0,24.474,4.695,0.188,0.454,5
0.971996,0.0280038,0,20.937,1.844,0.062,0.866,2
1.99E-15,1,0,138.204,12.283,0.047,0.753,5
0.827729,0.172271,0,34.807,6.278,0.162,0.475,5
0.961625,0.0383752,0,30.869,6.726,0.198,0.549,4
0.941069,0.0589315,0,23.809,2.85,0.108,0.617,3
0.971147,0.0288531,0,23.809,3.48,0.116,0.825,2
0.990356,0.00964408,0,23.226,5.072,0.198,0.58,3
0.972706,0.0272936,0,23.103,3.206,0.136,0.511,4
0.9963,0.00370024,0,21.629,4.937,0.213,0.512,4
0.992066,0.00793379,0,21.215,4.195,0.19,0.579,3
0,1,1,894.106,40.743,0.011,0.956,6
0,1,1,635.109,33.308,0.009,0.971,4
0.949637,0.0503626,0,32.168,5.442,0.146,0.388,7
0.906725,0.0932753,0,30.939,4.726,0.105,0.569,5
0.998648,0.00135212,0,20.714,4.649,0.204,0.412,6
0,1,1,429.253,23.174,0.013,0.957,5
0.358157,0.641843,0,49.87,11.16,0.214,0.562,5
0.879395,0.120605,0,37.207,7.498,0.185,0.434,6
0.52596,0.47404,0,33.508,4.407,0.117,0.633,3
0.97229,0.0277099,0,27.741,5.186,0.143,0.481,5
0.953116,0.0468836,0,27.275,4.64,0.156,0.526,4
0.971864,0.0281358,0,27.075,4.727,0.156,0.468,5
0.996331,0.0036695,0,24.665,5.508,0.205,0.411,6
0.997342,0.00265766,0,20.972,4.566,0.2,0.448,5
1.94E-34,1,1,238.417,4.076,0.013,0.738,5
0.912699,0.087301,0,51.804,14.086,0.248,0.356,9
0.291894,0.708106,0,35.195,3.31,0.069,0.752,3
0.930727,0.0692732,0,30.115,5.496,0.161,0.554,4
0.991627,0.00837271,0,25.352,5.334,0.201,0.461,5
0.997842,0.00215793,0,24.591,6.575,0.26,0.463,5
0.994125,0.00587498,0,24.47,5.462,0.196,0.454,5
0.959316,0.0406844,0,24.241,3.438,0.114,0.511,4
0.994611,0.00538928,0,23.429,5.244,0.211,0.541,4
0.997235,0.00276449,0,22.279,5.096,0.219,0.457,5
0.994556,0.00544425,0,20.36,3.829,0.158,0.529,4
0,1,1,615.555,33.846,0.014,0.955,5
0.83633,0.16367,0,47.411,11.393,0.221,0.365,8
0.626661,0.373339,0,45.773,10.083,0.207,0.465,6
0.725509,0.274491,0,34.206,5.193,0.129,0.475,5
0.875965,0.124035,0,29.943,4.171,0.126,0.47,5
0.86639,0.13361,0,27.363,3.139,0.09,0.556,4
0.990976,0.00902376,0,24.888,5.007,0.193,0.458,5
0,1,1,376.301,34.375,0.063,0.651,8
0,1,1,364.011,28.13,0.034,0.923,8
1.07E-26,1,0,205.415,12.992,0.016,0.963,3
0.931191,0.0688094,0,40.381,9.457,0.218,0.393,7
0.994025,0.00597496,0,21.517,3.301,0.135,0.411,6
0.99745,0.0025503,0,21.108,4.311,0.193,0.507,5
0.998225,0.0017754,0,20.734,4.163,0.192,0.431,6
0.566019,0.433981,0,44.279,8.46,0.171,0.395,7
0.105785,0.894216,0,43.966,5.837,0.105,0.555,5
0.0511442,0.948856,0,43.897,4.995,0.094,0.504,5
0.910932,0.0890684,0,35.815,7.208,0.19,0.424,6
0.849169,0.150831,0,32.264,5.994,0.181,0.602,3
0.739005,0.260995,0,27.795,2.769,0.091,0.605,3
0.969706,0.0302943,0,27.438,5.334,0.192,0.507,4
0.98463,0.0153703,0,26.683,5.299,0.18,0.467,5
0.98029,0.0197096,0,23.391,3.759,0.157,0.652,3
0.993496,0.00650394,0,22.656,4.787,0.204,0.505,4
0.991917,0.00808339,0,21.423,4.245,0.172,0.605,3
0.934805,0.0651953,0,21.137,1.269,0.046,0.506,4
0.960455,0.0395446,0,21.059,2.19,0.088,0.589,3
0.982123,0.017877,0,20.831,2.696,0.106,0.516,4
0.927761,0.0722392,0,37.658,7.085,0.163,0.522,7
0.954052,0.0459477,0,37.011,7.977,0.188,0.431,7
0.950498,0.0495019,0,32.766,6.201,0.162,0.468,6
0.987989,0.0120114,0,31.032,7.178,0.206,0.461,6
0.99591,0.00409007,0,26.17,5.412,0.199,0.386,7
0.994901,0.00509916,0,23.899,4.616,0.184,0.416,6
0.991304,0.00869616,0,22.566,3.94,0.161,0.449,5
0.99353,0.00646983,0,21.41,4.172,0.167,0.524,4
0,1,1,923.099,27.221,0.005,0.992,3
0.286533,0.713467,0,53.567,10.119,0.158,0.557,8
0.944813,0.0551869,0,39.576,9.2,0.215,0.413,7
0.0465144,0.953486,0,39.152,3.329,0.067,0.625,3
0.953696,0.0463039,0,35.253,7.66,0.209,0.447,6
0.96633,0.0336701,0,30.801,5.156,0.156,0.391,7
0.996919,0.00308083,0,21.977,4.868,0.207,0.452,5
0.991849,0.00815073,0,21.462,3.429,0.156,0.585,4
0.988105,0.0118955,0,20.48,3.103,0.149,0.617,3
0,1,1,729.846,26.665,0.011,0.959,6
0.0628605,0.93714,0,42.448,4.808,0.108,0.583,4
0.990227,0.00977319,0,29.541,7.042,0.233,0.514,5
0.991607,0.00839275,0,21.925,4.233,0.168,0.502,4
0.99233,0.00766978,0,21.308,3.551,0.134,0.453,5
0.951122,0.0488783,0,21.176,1.29,0.045,0.853,2
0,1,1,551.439,24.972,0.016,0.744,8
0.0160569,0.983943,0,52.318,7.383,0.126,0.453,6
0.0913882,0.908612,0,49.411,9.608,0.176,0.547,4
0.992572,0.0074281,0,25.626,5.648,0.207,0.462,5
0.992544,0.00745601,0,25.229,5.361,0.19,0.484,5
0.997174,0.00282628,0,21.575,5.279,0.223,0.51,4
0.983723,0.0162765,0,21.387,3.265,0.139,0.614,3
0.995532,0.00446793,0,21.072,4.364,0.203,0.511,4
0.975804,0.0241962,0,20.366,2.071,0.086,0.797,2
0,1,0,373.4,30.946,0.037,0.938,5
0.97578,0.0242198,0,32.778,7.082,0.21,0.46,6
0.98743,0.0125703,0,31.448,6.981,0.187,0.53,6
