Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0,1,1,367.714,16.899,0.014,0.94,5
0.892314,0.107686,0,47.44,10.339,0.201,0.498,9
0.999212,0.000788384,0,23.255,5.473,0.22,0.365,8
0.999464,0.00053598,0,22.376,5.412,0.228,0.381,8
0.975313,0.0246875,0,43.372,8.69,0.177,0.338,11
0.389248,0.610752,0,34.603,5.249,0.118,0.61,4
0.999564,0.000435958,0,32.229,8.004,0.229,0.324,11
0.875364,0.124636,0,27.738,3.947,0.103,0.556,5
0.990688,0.00931211,0,24.748,5.011,0.182,0.445,6
0.998791,0.00120938,0,23.315,5.002,0.191,0.378,8
0.993453,0.00654676,0,22.582,4.288,0.174,0.454,6
0.997922,0.0020778,0,21.727,3.546,0.146,0.38,8
0,1,1,452.831,18.358,0.016,0.859,5
0.941455,0.058545,0,35.39,5.293,0.114,0.401,9
0.967483,0.0325174,0,33.968,6.311,0.164,0.4,8
0.99232,0.00767997,0,25.089,5.094,0.182,0.535,6
0.983538,0.0164617,0,23.207,3.565,0.141,0.433,6
0.997795,0.00220514,0,22.314,4.655,0.199,0.388,7
0.9929,0.0071,0,20.683,4.044,0.191,0.485,5
0.994475,0.00552498,0,28.921,5.956,0.194,0.38,8
0.993342,0.0066583,0,24.457,4.442,0.172,0.383,7
0.997753,0.00224659,0,24.384,4.893,0.168,0.369,8
0.989089,0.0109107,0,23.069,3.031,0.119,0.428,7
0.995435,0.00456508,0,21.033,3.989,0.173,0.442,6
0.999159,0.000841069,0,21.014,4.298,0.189,0.359,8
0,1,0,494.768,8.002,0.009,0.888,4
0.99815,0.00184995,0,25.563,6.525,0.237,0.399,7
0.997677,0.00232272,0,22.756,4.562,0.189,0.463,7
0,1,1,601.186,27.006,0.016,0.887,11
0.999104,0.000895698,0,50.227,11.539,0.216,0.27,16
0.90263,0.0973698,0,45.577,8.882,0.178,0.372,10
0.979494,0.020506,0,37.018,5.556,0.131,0.336,11
0.989596,0.010404,0,33.984,6.887,0.174,0.372,9
0.998213,0.00178672,0,32.352,7.16,0.203,0.37,10
0.999346,0.000654242,0,28.19,6.324,0.21,0.34,10
0.989837,0.0101631,0,27.61,4.558,0.13,0.411,8
0.997268,0.00273197,0,23.374,4.01,0.156,0.384,8
1.80E-15,1,0,150.938,15.943,0.054,0.81,9
0.989957,0.0100433,0,38.883,7.552,0.17,0.323,11
0.999731,0.000269161,0,32.824,8.005,0.216,0.305,12
0.991262,0.00873813,0,25.421,4.418,0.161,0.438,7
0.999675,0.000325418,0,21.022,4.466,0.2,0.346,9
0.992838,0.00716234,0,23.568,5.524,0.226,0.477,5
0.99873,0.00126961,0,21.865,5.129,0.214,0.388,7
0,1,0,591.061,30.004,0.015,0.929,9
0.992557,0.00744258,0,25.973,5.765,0.215,0.462,6
0.963436,0.036564,0,23.712,3.648,0.13,0.501,5
0.999068,0.000932119,0,22.992,5.137,0.21,0.364,8
0.998173,0.00182679,0,22.947,5.17,0.205,0.411,7
0.998521,0.00147869,0,21.282,4.579,0.199,0.405,7
7.86E-35,1,1,264.542,17.573,0.025,0.817,7
0.968033,0.0319674,0,41.58,8.423,0.183,0.344,10
0.336914,0.663086,0,27.573,2.173,0.069,0.651,3
0.745631,0.254369,0,54.284,10.099,0.153,0.331,12
