Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.956221,0.0437786,0,24.258,0,0,1,1
0.995623,0.00437668,0,24.074,4.145,0.165,0.625,3
0.00246422,0.997536,1,68.554,8.301,0.117,0.605,4
0.969558,0.030442,0,43.713,8.084,0.182,0.713,2
0.224692,0.775308,0,37.895,0,0,1,1
0.331458,0.668542,0,36.201,0,0,1,1
0.570287,0.429713,1,36.009,2.476,0.065,0.738,2
5.40E-08,1,1,86.782,0,0,1,1
0.26174,0.73826,1,37.259,0,0,1,1
0.391511,0.608489,1,37.872,2.501,0.066,0.708,2
0.502303,0.497697,0,46.882,5.241,0.077,0.873,2
0.456722,0.543278,1,34.535,0,0,1,1
0.99872,0.00128004,0,20.055,3.247,0.16,0.708,2
0.263274,0.736726,0,37.234,0,0,1,1
0.488866,0.511134,0,34.128,0,0,1,1
0.983397,0.0166028,0,27.29,3.788,0.123,0.688,3
0.764657,0.235343,0,42.537,5.406,0.12,0.74,2
0.981971,0.0180292,0,30.558,3.806,0.091,0.855,2
0.993183,0.00681697,0,25.381,3.48,0.135,0.714,2
0.992857,0.00714319,0,24.15,3.863,0.148,0.61,3
0.00434611,0.995654,1,51.132,0,0,1,1
0.999137,0.000862566,0,24.044,4.808,0.196,0.713,2
1.08E-13,1,1,128.175,0,0,1,1
0.73955,0.26045,1,50.654,10.335,0.169,0.515,5
0.995448,0.00455212,0,26.361,4.04,0.143,0.746,2
0.773283,0.226717,0,58.407,10.84,0.174,0.744,2
0.994563,0.00543715,0,29.526,4.866,0.152,0.755,2
0.834725,0.165275,0,28.878,0,0,1,1
0.972432,0.0275683,0,25.485,2.119,0.075,0.767,2
0.985021,0.0149791,0,22.66,2.752,0.12,0.603,3
0.998324,0.00167556,0,20.266,2.729,0.101,0.846,2
0.147434,0.852566,1,52.016,5.144,0.067,0.879,2
0.986191,0.0138092,0,34.387,6.577,0.186,0.602,3
0.987597,0.0124028,0,20.177,0,0,1,1
0.00177016,0.99823,1,53.974,0,0,1,1
0.925814,0.0741862,0,26.024,0,0,1,1
0.018225,0.981775,1,46.565,0,0,1,1
0.917171,0.082829,1,30.98,2.942,0.094,0.716,2
0.177279,0.822721,1,43.467,4.195,0.079,0.606,3
0.0015139,0.998486,0,63.473,5.62,0.07,0.654,3
0.103842,0.896158,0,60.11,7.729,0.105,0.815,2
0.573355,0.426645,0,33.055,0,0,1,1
1.14E-06,0.999999,1,77.17,0,0,1,1
0.33629,0.663711,0,48.084,5.416,0.107,0.741,2
0.978352,0.0216479,0,43.837,8.383,0.179,0.743,2
0.231895,0.768105,0,37.766,0,0,1,1
0.991443,0.00855689,0,30.898,4.932,0.15,0.744,2
0.867214,0.132786,0,28.067,0,0,1,1
0.939739,0.060261,0,25.321,0,0,1,1
0.989871,0.0101287,0,22.676,2.355,0.103,0.709,2
0.983338,0.0166619,0,21.122,0,0,1,1
3.43E-08,1,1,105.485,8.287,0.039,0.772,3
0.000675147,0.999325,1,101.311,16.963,0.151,0.764,2
0.726093,0.273907,1,34.952,3.828,0.071,0.641,3
0.928595,0.0714053,0,25.894,0,0,1,1
0.989378,0.0106217,0,34.619,7.321,0.187,0.604,4
0.952444,0.047556,0,46.577,9.38,0.194,0.631,3
0.0836189,0.916381,1,41.541,0,0,1,1
0.0111217,0.988878,1,48.146,0,0,1,1
