Likelihood that Jet is Background,Likelihood that Jet is Signal,background/signal,pT GeV,mass GeV,width,ptD,#of constituents
0.094195,0.905805,0,51.324,7.004,0.122,0.335,11
0.917457,0.0825427,0,30.293,5.014,0.147,0.402,7
0.942426,0.0575742,0,27.982,5.002,0.144,0.447,6
0.980389,0.0196108,0,21.134,3.336,0.151,0.482,5
3.17E-27,1,1,235.634,24.174,0.079,0.385,15
0.981674,0.0183254,0,22.327,4.06,0.168,0.478,5
0.997688,0.00231169,0,21.117,4.705,0.203,0.392,7
0.991043,0.00895672,0,25.153,5.294,0.174,0.391,7
0.985664,0.0143358,0,23.701,5.021,0.198,0.482,5
0.964621,0.0353794,0,20.099,2.706,0.116,0.545,4
0.994473,0.00552679,0,20.038,4.441,0.197,0.457,5
1.47E-32,1,1,248.626,17.115,0.033,0.81,9
0.991214,0.00878619,0,22.087,4.266,0.177,0.426,6
0.976724,0.0232759,0,21.573,3.458,0.136,0.481,5
0.99485,0.00515051,0,22.06,4.944,0.203,0.415,6
0.994465,0.00553513,0,20.984,4.265,0.191,0.416,6
0.993325,0.00667538,0,20.807,4.473,0.19,0.489,5
1.23E-35,1,1,252.593,13.548,0.03,0.686,5
0.943771,0.0562293,0,30.126,5.581,0.158,0.383,7
0.9897,0.0102998,0,24.235,5.183,0.199,0.421,6
0.987396,0.0126038,0,21.076,3.888,0.181,0.461,5
0.986177,0.0138228,0,27.476,6.467,0.221,0.43,6
0.990927,0.0090733,0,21.15,3.816,0.164,0.415,6
0.990107,0.00989263,0,20.281,3.827,0.17,0.468,5
0,1,1,694.435,15.487,0.016,0.796,6
0.00011425,0.999886,0,57.158,4.173,0.063,0.587,6
0.911451,0.0885491,0,27.215,3.933,0.116,0.464,6
0.986076,0.0139237,0,22.965,4.147,0.146,0.455,6
9.27E-15,1,1,202.77,38.889,0.163,0.318,24
0.934979,0.0650214,0,31.47,5.229,0.16,0.361,8
0.987783,0.0122167,0,26.272,5.362,0.194,0.386,7
0.980379,0.0196209,0,26.15,4.762,0.164,0.389,7
0.908357,0.0916426,0,27.921,3.736,0.116,0.386,7
0.977473,0.0225266,0,24.578,4.876,0.165,0.519,5
0.986871,0.0131291,0,21.482,4.197,0.145,0.487,5
0.89877,0.10123,0,31.263,5.368,0.144,0.388,7
0.992328,0.00767206,0,27.74,5.963,0.198,0.376,8
0.991327,0.00867263,0,26.371,5.141,0.17,0.379,8
0.815127,0.184873,0,24.549,2.282,0.084,0.467,5
0.973844,0.026156,0,22.121,3.621,0.142,0.471,5
0.997999,0.00200068,0,20.353,4.475,0.2,0.394,7
6.87E-08,1,1,93.404,10.256,0.085,0.44,11
0.0446832,0.955317,1,76.651,16.533,0.201,0.309,15
0.990302,0.00969807,0,28.133,6.625,0.221,0.389,7
0.98387,0.0161296,0,23.225,3.59,0.119,0.398,7
0.992991,0.00700915,0,22.128,4.551,0.177,0.441,6
